724896.631354	3860196.129455	724895.237041	3860294.356702
780197.401504	3851642.652949	779668.447451	3847278.967991
719615.166641	3855460.117072	719856.538063	3859006.695875
730843.705948	3863921.575888	732395.819991	3865711.336589
747105.539257	3853880.124782	747094.255522	3853400.586847
751822.790860	3850298.596886	751303.818514	3849415.591937
758056.706661	3858899.513476	758595.638861	3857474.661195
742716.134994	3845064.670574	741567.385066	3845313.056290
725814.956343	3838074.970959	723826.448483	3840750.233986
